combination,K,silhouette_score
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,27,0.19829311966896057
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,28,0.2041224092245102
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,29,0.20639215409755707
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,30,0.2154739648103714
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,2,0.1950618326663971
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,3,0.1652521938085556
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,4,0.13256269693374634
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,5,0.12116139382123947
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,6,0.11098098754882812
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,7,0.13509860634803772
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,8,0.13515417277812958
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,9,0.13785246014595032
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,10,0.14779026806354523
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,11,0.15796619653701782
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,12,0.14802947640419006
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,13,0.14729425311088562
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,14,0.1638026088476181
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,15,0.16284628212451935
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,16,0.16700254380702972
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,17,0.16567493975162506
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,18,0.17388159036636353
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,19,0.17105711996555328
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,20,0.1715954840183258
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,21,0.17704728245735168
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,22,0.18507815897464752
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,23,0.18334469199180603
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,24,0.1899482160806656
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,25,0.1843491941690445
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,26,0.19587235152721405
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,27,0.20528583228588104
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,28,0.19675667583942413
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,29,0.19989395141601562
Breast_invasive_carcinoma-Colon_adenocarcinoma-Roswell Park-University of Pittsburgh,30,0.2051527500152588
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,2,0.1242130920290947
