combination,K,silhouette_score
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,27,0.11884403973817825
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,28,0.11372514814138412
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,29,0.12786418199539185
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,30,0.11097405850887299
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,2,0.3851771950721741
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,3,0.353893518447876
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,4,0.2839745581150055
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,5,0.2198696881532669
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,6,0.19917713105678558
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,7,0.20936056971549988
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,8,0.2055351883172989
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,9,0.19791702926158905
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,10,0.19825923442840576
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,11,0.1338760107755661
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,12,0.16263778507709503
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,13,0.17467541992664337
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,14,0.15713943541049957
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,15,0.16945533454418182
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,16,0.17617520689964294
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,17,0.11766085773706436
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,18,0.11451549082994461
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,19,0.159375861287117
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,20,0.12328679859638214
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,21,0.12295294553041458
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,22,0.1223263069987297
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,23,0.12713302671909332
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,24,0.13609948754310608
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,25,0.11671685427427292
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,26,0.12938471138477325
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,27,0.12439198791980743
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,28,0.1273626685142517
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,29,0.11937692016363144
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,30,0.12584246695041656
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,2,0.3755945861339569
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,3,0.2537957429885864
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,4,0.19507141411304474
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,5,0.19293557107448578
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,6,0.17269320785999298
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,7,0.18622943758964539
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,8,0.1793166846036911
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,9,0.1365850269794464
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,10,0.1424996256828308
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,11,0.1399223655462265
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,12,0.13955280184745789
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,13,0.13332027196884155
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,14,0.13003769516944885
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,15,0.12320410460233688
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,16,0.12583760917186737
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,17,0.1316259205341339
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,18,0.13858923316001892
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,19,0.12840299308300018
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,20,0.13146823644638062
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,21,0.13374710083007812
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,22,0.13022688031196594
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,23,0.1381903886795044
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,24,0.13749924302101135
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,25,0.13728414475917816
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,26,0.13460491597652435
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,27,0.14116857945919037
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,28,0.13173900544643402
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,29,0.13562102615833282
ADVENT-SH_OES-VALSET1_UKK-VALSET2_WNS,30,0.14004091918468475
ADVENT-SH_OES-VALSET1_UKK-VALSET4_CHA_FULL,2,0.3979215621948242
ADVENT-SH_OES-VALSET1_UKK-VALSET4_CHA_FULL,3,0.2779178321361542
ADVENT-SH_OES-VALSET1_UKK-VALSET4_CHA_FULL,4,0.20119376480579376
ADVENT-SH_OES-VALSET1_UKK-VALSET4_CHA_FULL,5,0.19270916283130646
ADVENT-SH_OES-VALSET1_UKK-VALSET4_CHA_FULL,6,0.18116745352745056
ADVENT-SH_OES-VALSET1_UKK-VALSET4_CHA_FULL,7,0.1845756620168686
ADVENT-SH_OES-VALSET1_UKK-VALSET4_CHA_FULL,8,0.18720193207263947
