combination,trial,ari_bio,ari_mc,clustering_score
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,15,0.07780710269234786,0.07556259589513804,0.0022445067972098193
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,16,0.07491796726295542,0.07155699671459377,0.0033609705483616525
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,17,0.08037133766437331,0.07328627584238827,0.007085061821985039
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,18,0.0727939288925507,0.059670673770162275,0.01312325512238842
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,19,0.07992600183639138,0.07337406420946607,0.006551937626925311
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,20,0.07335292227476144,0.06823806343312395,0.005114858841637482
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,21,0.07459922099968237,0.06780001596577179,0.006799205033910585
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,22,0.08117606688442879,0.08027981158686649,0.0008962552975622928
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,23,0.09587726090570649,0.0737260818886765,0.02215117901702998
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,24,0.07557972377337431,0.07527839638450731,0.00030132738886699817
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,25,0.08155223180865713,0.06335673247878174,0.018195499329875395
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,26,0.09565419970426509,0.07427180691564801,0.021382392788617074
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,27,0.08064470955948194,0.07108336354505515,0.009561346014426791
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,28,0.08280929135108855,0.07947924309955336,0.0033300482515351976
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,29,0.08610587880967713,0.08435973071695044,0.0017461480927266904
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,30,0.0882597269313246,0.06410730854466914,0.024152418386655453
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,31,0.08906499944177594,0.07557873735234985,0.01348626208942609
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,32,0.08549059975554252,0.06928852467876491,0.01620207507677761
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,33,0.0804640439751776,0.07014164190776342,0.01032240206741418
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,34,0.07699770853355788,0.06242579773630764,0.014571910797250238
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,35,0.08214096872996793,0.06932685041090189,0.012814118319066037
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,36,0.07953899532531154,0.07421940518978186,0.005319590135529684
