combination,K,silhouette_score
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,4,0.19188638031482697
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,5,0.20666541159152985
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,6,0.22610265016555786
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,7,0.20796112716197968
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,8,0.20561367273330688
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,9,0.1821899116039276
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,10,0.18661098182201385
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,11,0.1584058552980423
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,12,0.17380329966545105
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,13,0.15182988345623016
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,14,0.18034543097019196
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,15,0.1693085879087448
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,16,0.17324210703372955
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,17,0.1859532743692398
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,18,0.1911035031080246
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,19,0.18189804255962372
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,20,0.19134633243083954
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,21,0.17907853424549103
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,22,0.18442191183567047
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,23,0.1910032033920288
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,24,0.1943283975124359
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,25,0.19298647344112396
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,26,0.18666620552539825
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,27,0.18435852229595184
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,28,0.18727527558803558
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,29,0.18098682165145874
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,30,0.1845373809337616
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,2,0.2808077335357666
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,3,0.23455798625946045
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,4,0.20559439063072205
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,5,0.2301875203847885
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,6,0.2348204106092453
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,7,0.22363027930259705
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,8,0.1939937174320221
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,9,0.18724021315574646
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,10,0.19187575578689575
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,11,0.20791929960250854
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,12,0.2015358954668045
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,13,0.20226940512657166
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,14,0.1860426366329193
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,15,0.1774599254131317
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,16,0.1873217076063156
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,17,0.18954715132713318
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,18,0.19918963313102722
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,19,0.20560075342655182
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,20,0.19766055047512054
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,21,0.2057192176580429
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,22,0.19892309606075287
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,23,0.18589159846305847
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,24,0.19088873267173767
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,25,0.19225414097309113
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,26,0.1830265372991562
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,27,0.1813500076532364
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,28,0.1973978579044342
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,29,0.20043502748012543
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,30,0.20092490315437317
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,2,0.22309590876102448
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,3,0.2478860318660736
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,4,0.21726928651332855
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,5,0.20082363486289978
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,6,0.20232602953910828
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,7,0.1848946362733841
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,8,0.17724187672138214
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,9,0.1858232468366623
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,10,0.17541015148162842
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,11,0.17797990143299103
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,12,0.1723524034023285
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,13,0.17953895032405853
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,14,0.18290044367313385
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,15,0.18241125345230103
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,16,0.18389028310775757
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,17,0.18660569190979004
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,18,0.20217399299144745
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,19,0.1918601095676422
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,20,0.19471213221549988
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,21,0.19611668586730957
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,22,0.19617138803005219
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,23,0.20283932983875275
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,24,0.20232956111431122
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,25,0.19755150377750397
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,26,0.2085629254579544
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,27,0.1953316479921341
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,28,0.19843758642673492
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,29,0.20088094472885132
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,30,0.2015102356672287
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,2,0.3796268403530121
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,3,0.3110150694847107
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,4,0.2306714504957199
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,5,0.2091471403837204
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,6,0.21154996752738953
